X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
PA_PH,IBB,0.15312,0.11238684,0.060279995,0.15088,5.0,-0.20182458
G_PH,IBB,0.15312,0.11262165,0.060279995,0.15088,5.0,-0.201242
UBBr,RBI,0.1531,0.13544,0.01687,0.14456,5.0,0.13289092
OBI,PA_C,0.1531,0.1530983,0.08358,0.1531,4.70044,0.0013035131
G_3B,GIDP,0.15306,0.14415105,0.054720007,0.1482,5.0,0.094387256
G_CF,H,0.15304,0.12948652,0.03051,0.14745,5.0,0.15347145
GB%,G_LF,0.15303,0.14812213,0.022129998,0.14492,5.0,-0.070056155
G_LF,WP,0.15302,0.14755651,0.095149994,0.14904,5.0,0.07391535
G_LF,UBB,0.153,0.1306187,0.02195999,0.14736,5.0,0.14960378
G_LF,BB,0.15299,0.13010544,0.02188,0.14726,5.0,0.15127642
D_BPF,PA_2B,0.15291,0.15288351,0.056579992,0.14354,5.0,-0.0051461267
G_SS,SO,0.15287,0.15201285,0.02262,0.1437,5.0,-0.029277049
DP%,B2R,0.15286,0.14920846,0.023960002,0.14488,5.0,0.060428023
R3_BI,ABR,0.15286,0.15025868,0.07264,0.14427,5.0,-0.051003136
WP,HBP,0.15285,0.0673179,0.03322,0.15285,4.807355,0.2924587
HITR,BK,0.15277,0.15190658,0.1383,0.14314,5.0,0.029383998
SB%,RBI,0.15277,0.10673283,0.013609998,0.14482,5.0,0.21456273
PA_C,RBI,0.15275,0.15210636,0.07632001,0.15275,4.9068904,-0.025370004
BK,RBI,0.15274,0.10657352,0.10976,0.14638,5.0,0.21486387
R1_BI,PA_DH,0.15274,0.11122465,0.05595,0.14781,5.0,0.20375317
ABR,RBI,0.15271,0.1337356,0.012140006,0.14374,5.0,-0.13774762
R1,POP%,0.1527,0.14058076,0.015179999,0.14639,5.0,-0.11008743
OBI,SH,0.15266,0.13542962,0.07585999,0.14694,5.0,-0.13126454
D_RPMLVr,LEADOFFR,0.15261,0.15208632,0.010789998,0.1441,5.0,0.022884125
SHR,PA_PH,0.15258,0.1503965,0.068739995,0.14593,5.0,0.046727866
SHR,G_PH,0.15258,0.15039408,0.073929995,0.14593,5.0,0.046753787
G_DH,PITCHES,0.15257,0.14652015,0.038749993,0.14498,5.0,0.07778074
OBP,SH,0.15257,0.14113906,0.09409,0.14664,5.0,-0.10691552
R1,ABR,0.15256,0.14780983,0.024509996,0.14365,5.0,-0.06892138
BBr,G_LF,0.15255,0.14743878,0.0137899965,0.14471,5.0,0.07149276
G_1B,HBP,0.15251,0.13174526,0.05775,0.14773,5.0,0.14409977
D_OUTS_EQ,POS,0.1525,0.15249181,0.03637,0.14559,5.0,-0.0028635217
AVG,FC,0.15248,0.13287725,0.11711001,0.14535,5.0,0.14000988
UBBr,G_SS,0.15248,0.13367283,0.043750003,0.14438,5.0,-0.13713925
LD%,NSOR,0.15248,0.13459168,0.032860003,0.14311,5.0,-0.13374725
FB%,H,0.15245,0.12029763,0.009190001,0.14516,5.0,0.1793108
OBP,PA_LF,0.15244,0.13353139,0.022499993,0.14477,5.0,0.13750857
R3,SH,0.15244,0.14884958,0.081149995,0.14784,5.0,-0.059920173
NSOR,PA_1B,0.15243,0.12948616,0.028799996,0.14415,5.0,-0.15147224
PA_DH,FB,0.15233,0.14785293,0.024179995,0.14585,5.0,0.06691095
B1R,INTERFERENCE,0.15231,0.15212098,0.13579,0.14754,5.0,-0.013748281
STRIKES,POS,0.15226,0.15224034,0.029930003,0.14335,5.0,0.0044347015
D_NETDP,ROEr,0.15225,0.1508703,0.020110004,0.14455,5.0,-0.037144512
SB%,PA_PH,0.15224,0.13361266,0.0304,0.14888,5.0,-0.136482
SB%,G_CF,0.15221,0.118591025,0.04089,0.14705,5.0,0.18335478
SOr,FC,0.15218,0.14713691,0.12989,0.1437,5.0,-0.07101468
GB%,WP,0.15214,0.12250152,0.09999001,0.14552,5.0,-0.17215832
PA_PH,PA_SS,0.15213,0.13262348,0.040519997,0.14822,5.0,-0.13966574
G_PH,PA_SS,0.15213,0.13266574,0.040519997,0.14822,5.0,-0.13951437
AVG,PA_DH,0.15213,0.15183939,0.046409994,0.14615,5.0,0.017047249
BALLS,POS,0.1521,0.15164286,0.039270002,0.14313,5.0,0.021380734
BB,Record_ID#,0.15209,0.15185514,0.05195,0.14304,5.0,-0.015325002
G_3B,PA_1B,0.15207,0.14973952,0.022850007,0.14571,5.0,-0.04827508
G_1B,SALARY,0.15204,0.11947012,0.039410003,0.14394,5.0,0.18047127
R3BI%,PA_1B,0.15195,0.14814802,0.03717,0.14478,5.0,0.061660226
SO/BB,PA_CF,0.15194,0.15108521,0.05505,0.14575,5.0,-0.029236687
HBPR,PA_SS,0.15194,0.14295289,0.06944,0.14293,5.0,-0.09480043
SHR,SFR,0.15193,0.1479785,0.00874,0.14498,5.0,-0.06286104
D_BPF,PA_RF,0.15193,0.1519152,0.029989995,0.14456,5.0,-0.0038488717
D_BPF,G_RF,0.15193,0.15190119,0.055840008,0.14456,5.0,-0.005368372
OBI%,PA_SS,0.15192,0.1443662,0.024170011,0.14456,5.0,-0.08691263
G_2B,PA_DH,0.1519,0.13869306,0.021920003,0.14821,5.0,-0.11492138
PA_C,UBB,0.15188,0.14703065,0.03695,0.14934,5.0,-0.06963726
G_2B,SO,0.15182,0.15034804,0.013640001,0.14679,5.0,0.03836614
D_RARP,G_SS,0.15181,0.14138003,0.026280005,0.14315,5.0,0.102127254
G_LF,IBB,0.15178,0.14289021,0.079739995,0.14578,5.0,0.09428563
D_PMLV,G_CF,0.15178,0.15122251,0.043419994,0.14341,5.0,0.023610946
ABR,PA_RF,0.15177,0.15091242,0.059209995,0.14315,5.0,-0.02928438
ABR,G_RF,0.15177,0.1507639,0.054419994,0.14315,5.0,-0.03171909
FB%,G,0.15174,0.101242,0.02107,0.14496,5.0,0.2247176
R2_BI,POP%,0.15174,0.14101923,0.08902,0.14537,5.0,-0.10354119
B1R,G_LF,0.15173,0.15053058,0.045280002,0.14529,5.0,-0.034632657
OBI%,FC,0.15173,0.14004664,0.12255,0.14413,5.0,0.10808961
R2BI%,G_LF,0.15171,0.14504853,0.052470006,0.14353,5.0,0.08161788
D_RPMLVr,G_SS,0.15169,0.14875597,0.042700008,0.14368,5.0,0.05416675
R1BI%,PA_PH,0.15167,0.14165619,0.04828,0.14549,5.0,-0.10006897
R1BI%,G_PH,0.15167,0.14162552,0.048430003,0.14549,5.0,-0.10022212
G_PR,PA_LF,0.15163,0.15024121,0.07455,0.14586,5.0,-0.037266463
D_PMLV,PA_CF,0.15162,0.14926639,0.03406,0.14421,5.0,0.048513956
SB%,ROE,0.15161,0.08679245,0.06708,0.14727,5.0,0.25459293
LD%,ROE,0.15159,0.14746736,0.108780004,0.14534,5.0,0.0642078
D_NETDP,G_PR,0.15159,0.1454725,0.088570006,0.1433,5.0,-0.07821451
POP%,G,0.15151,0.1325513,0.034730002,0.14277,5.0,-0.1376906
SB%,2B,0.15147,0.07417287,0.01985,0.14703,5.0,0.27802363
LEADOFFR,BK,0.15146,0.1514577,0.13984,0.14351,5.0,0.0015193087
D_RARP,PA_SS,0.15144,0.13282768,0.04796,0.14306,5.0,0.13642696
SO/BB,PA_LF,0.15136,0.15039241,0.020440005,0.1453,5.0,-0.031106122
LD%,B3R,0.15134,0.15030085,0.022950001,0.14315,5.0,0.03223587
BK,2B,0.15132,0.1288935,0.106879994,0.14583,5.0,0.14975479
UBBr,END_GAME,0.15132,0.15102452,0.09844999,0.14421,5.0,0.017189436
R1_BI,ABR,0.15129,0.11909262,0.08657,0.14356,5.0,-0.17943628
D_RPMLVr,PA_CF,0.15126,0.14418556,0.024860002,0.14165,5.0,0.08410976
R,PA_3B,0.15122,0.13003968,0.040019996,0.1475,5.0,0.1455346
D_RAP,ROEr,0.15118,0.13752104,0.019029997,0.14455,5.0,-0.116871536
G_CF,SALARY,0.15112,0.1510674,0.07750001,0.14344,5.0,-0.0072523127
D_ISO,G_3B,0.15111,0.13038506,0.032100003,0.14502,5.0,0.14396158
PA_SS,1B,0.15109,0.06974064,0.030710004,0.14855,5.0,0.2852181
CS,UBBr,0.15105,0.15069261,0.07992,0.14345,5.0,-0.018904602
G_PH,POP,0.15102,0.06689914,0.018410012,0.14673,5.0,-0.29003596
PICKOFF,PA_2B,0.15101,0.12134218,0.10186,0.14636,5.0,0.17224349
SO,POS,0.151,0.14888865,0.044369996,0.14306,5.0,0.045949314
D_RAP,LEADOFFR,0.151,0.14902478,0.0172,0.14225,5.0,0.044443402
LEADOFFR,PB,0.15099,0.14980832,0.12672,0.1421,5.0,-0.03437554
PA_CF,AB,0.15097,0.11054954,0.0372,0.14671,5.0,0.2010484
SB,POP,0.15097,0.07864921,0.028080001,0.14892,5.0,0.26892525
SIT_DP,BK,0.15092,0.12050998,0.11099,0.14407,5.0,0.17438468
NSOR,G_1B,0.15087,0.12924904,0.050449997,0.14225,5.0,-0.14704067
D_PMLVr,SB%,0.15084,0.080283925,0.036739998,0.14468,5.0,0.26562393
PA_C,END_GAME,0.15082,0.15001334,0.09964,0.14264,5.0,-0.028401703
AVG,PA_2B,0.15082,0.12156285,0.022640005,0.14469,5.0,0.17104721
R1_BI,PA_1B,0.15079,0.01246874,0.043360002,0.14482,5.0,0.37191567
D_EqA,POS,0.15078,0.14604263,0.042480007,0.14228,5.0,0.06882866
DP%,G_2B,0.15076,0.15049158,0.034109995,0.14512,5.0,-0.016383497
PA_3B,1B,0.15069,0.1361806,0.020259999,0.14617,5.0,0.12045503
SB%,SO/BB,0.15067,0.13378268,0.03587001,0.14424,5.0,-0.12995122
D_NETDP,G_1B,0.15067,0.14582807,0.028280005,0.14146,5.0,0.06958406
ABR,SIT_DP,0.15065,0.14605601,0.028250001,0.144,5.0,-0.067778915
R3_BI,G_3B,0.15065,0.12322645,0.055659994,0.14501,5.0,0.16560057
G_RF,LEADOFF_PA,0.15064,0.12817763,0.040239997,0.147,5.0,0.14987452
DP%,ROEr,0.15064,0.13563447,0.028369993,0.14235,5.0,-0.12249703
FB%,HITR,0.15061,0.15051107,0.021049999,0.14131,5.0,-0.009946471
PA_CF,PA,0.15053,0.10948601,0.030449998,0.14129,5.0,0.20259313
G_CF,STRIKES,0.15052,0.11631197,0.024560004,0.14138,5.0,0.18495414
DP%,WP,0.15051,0.14757335,0.11306,0.14212,5.0,0.0541908
D_PMLV,PA_RF,0.15051,0.14916785,0.035969995,0.14296,5.0,0.036635276
D_PMLV,G_RF,0.15051,0.15006487,0.05862,0.14296,5.0,0.021098208
SB%,PA_CF,0.15041,0.11797802,0.019920006,0.14458,5.0,0.18008879
RUNR,ROEr,0.15041,0.14635924,0.023160003,0.14286,5.0,-0.06364556
POP%,H,0.1504,0.11849504,0.009469997,0.14492,5.0,-0.1786196
G_CF,HBP,0.15038,0.14574116,0.10684,0.14669,5.0,0.06810902
D_PMLV,LEADOFFR,0.15038,0.1503073,0.008429989,0.14218,5.0,0.008526455
D_EqA,PA_SS,0.15037,0.1503398,0.01393,0.14364,5.0,-0.0054958086
TB,POS,0.15035,0.15024237,0.03818,0.14273,5.0,0.010374502
CS,ROEr,0.15033,0.14801049,0.08882001,0.14508,5.0,0.048161376
PA_C,SF,0.15032,0.14977488,0.092949994,0.14498,5.0,0.023347551
OBI%,POP%,0.15029,0.1471338,0.021520004,0.14375,5.0,-0.056180097
UBB,Record_ID#,0.15026,0.15021753,0.047310002,0.14329,5.0,-0.0065172855
SB%,FB%,0.15025,0.13613105,0.039230004,0.14188,5.0,-0.11882321
R2BI%,B3R,0.1502,0.14445221,0.019839998,0.14156,5.0,0.07581415
R2_BI,UBBr,0.15016,0.14837499,0.042680003,0.1423,5.0,0.042249326
GB%,BK,0.15013,0.14564392,0.12775001,0.14202,5.0,-0.06697818
D_ISO,POS,0.1501,0.14889856,0.03233999,0.14329,5.0,0.034661833
FB,BK,0.15009,0.11926627,0.10206999,0.14383,5.0,0.17556687
PA_C,POP,0.15007,0.14894505,0.058419995,0.1453,5.0,-0.033540286
HRr,INTERFERENCE,0.15007,0.15003291,0.139,0.14783,5.0,-0.006090533
R2_BI,PICKOFF,0.15001,0.110377215,0.07379001,0.14762,5.0,0.19907986
SO/BB,G_2B,0.14999,0.14823915,0.04172001,0.14215,5.0,-0.041843202
DP%,AVG,0.14999,0.13906136,0.019249998,0.14364,5.0,0.10454016
B3R,SO/BB,0.14998,0.14086816,0.016039997,0.14297,5.0,-0.095455974
PA_CF,STRIKES,0.14995,0.10665235,0.0314,0.14232,5.0,0.20808087
LD%,PB,0.14986,0.14878978,0.13269,0.14502,5.0,0.032714117
PA%,POP%,0.14985,0.13535944,0.026669994,0.14111,5.0,-0.12037673
HBPR,SH,0.14984,0.14983256,0.11576,0.141,5.0,-0.002726456
R3_BI,SB,0.14982,0.0901704,0.03362,0.14876,5.0,0.24423268
B3R,B1R,0.1498,0.13956907,0.015069999,0.14122,5.0,0.10114803
ABR,G,0.14979,0.14662676,0.03558,0.14027,5.0,-0.056242816
R3BI%,3B,0.14978,0.14731486,0.10193001,0.14237,5.0,0.04965017
PB,Record_ID#,0.14977,0.14407529,0.12641001,0.14087,5.0,0.07546331
SO/BB,SH,0.14977,0.14827758,0.109510005,0.14142,5.0,-0.038631912
PA_C,3B,0.14974,0.11308916,0.04858,0.14974,4.70044,-0.19144407
DP%,PA_1B,0.14974,0.14660786,0.0448,0.1439,5.0,0.055965442
PA_LF,BB,0.14973,0.11561486,0.017919999,0.14217,5.0,0.18470283
D_VORPr,G_3B,0.14968,0.14028946,0.013570003,0.14164,5.0,0.09690481
PA_2B,SF,0.14967,0.13564622,0.10265,0.14437,5.0,0.118422076
D_VORPr,PA_LF,0.14967,0.1271584,0.031889997,0.14332,5.0,0.15003869
LEADOFFR,INTERFERENCE,0.14965,0.14639075,0.13355999,0.14268,5.0,-0.057089828
PICKOFF,SO/BB,0.14962,0.14491941,0.12457,0.14217,5.0,-0.068560824
PA_C,GIDP,0.14957,0.145175,0.091910005,0.14617,5.0,0.066294886
R2BI%,CS,0.14957,0.14947408,0.10301,0.14124,5.0,-0.009793678
D_OUTS_EQ,POP%,0.14956,0.13859761,0.01159,0.1415,5.0,-0.10470144
G_3B,1B,0.14953,0.13995364,0.01777,0.14206,5.0,0.09785884
SB%,ROEr,0.14953,0.14861926,0.057729997,0.1437,5.0,0.030178301
R1BI%,3B,0.14952,0.1431613,0.07905,0.14426,5.0,0.079741426
D_PMLVr,PA_1B,0.1495,0.13555202,0.014479995,0.14152,5.0,0.11810156
FB%,GIDP,0.14936,0.14634918,0.061219998,0.14226,5.0,0.05487104
D_NETDP,SALARY,0.14936,0.12767252,0.01089,0.14232,5.0,0.14726667
PA_LF,FC,0.14935,0.14877364,0.09697001,0.14335,5.0,0.024007648
PA_2B,Record_ID#,0.14934,0.13313207,0.042310007,0.14014,5.0,-0.12731037
G_LF,SO,0.14933,0.11667296,0.032580003,0.14238,5.0,0.1807126
PA_3B,SF,0.1493,0.11720005,0.099539995,0.14525,5.0,0.17916457
B2R,PA_3B,0.14921,0.13689864,0.0414,0.14,5.0,0.110956594
R1BI%,PA_DH,0.14919,0.10243124,0.02259,0.1433,5.0,0.21623772
PA_C,ROE,0.14916,0.14207627,0.10156,0.14916,4.9068904,-0.08416487
BK,G,0.14914,0.113662004,0.11258,0.14074,5.0,0.18835603
RUNR,INTERFERENCE,0.14904,0.14864592,0.13946,0.14263,5.0,0.019851185
D_EqA,ROEr,0.14904,0.120004565,0.018370003,0.14282,5.0,-0.17039788
G_PR,2B,0.14896,0.05160301,0.026989996,0.14668,5.0,-0.3120208
PA_C,BB,0.14894,0.14521861,0.04597,0.14547,5.0,-0.061003104
G_C,BB,0.14894,0.14240843,0.037890002,0.14547,5.0,-0.08081815
SFR,G_LF,0.14893,0.14867215,0.028610002,0.14215,5.0,-0.016057575
OBI,ABR,0.1489,0.14259613,0.03479,0.14039,5.0,-0.079397
R3,PA_DH,0.14888,0.13772967,0.015269998,0.14403,5.0,0.105595104
R3,G_DH,0.14888,0.14041847,0.03412001,0.14403,5.0,0.091986574
R2_BI,PA_PH,0.14887,0.066082,0.043570004,0.14185,5.0,-0.28772905
R3BI%,PA_2B,0.14887,0.13299361,0.02087,0.14124,5.0,0.12600157
LD%,HRr,0.14877,0.14835042,0.023849994,0.14135,5.0,0.020483693
CS,SLG,0.14877,0.13189141,0.090160005,0.14306,5.0,0.12991764
R1_BI,G_LF,0.14873,0.11957504,0.07941999,0.14454,5.0,0.17074822
PA_CF,1B,0.14868,0.12101288,0.023109999,0.1442,5.0,0.16633436
G_PR,G,0.14868,0.12158491,0.06635,0.14103,5.0,-0.16460589
G_LF,G,0.14867,0.12622742,0.02081,0.14077,5.0,0.14980847
PA_LF,G,0.14865,0.12156631,0.025690004,0.1399,5.0,0.16457126
RBIR,PA_C,0.14863,0.14785007,0.026229993,0.14102,5.0,0.027927216
RBIR,G_C,0.14863,0.14848426,0.049109995,0.14102,5.0,0.012072252
R2_BI,G_PH,0.14852,0.06570912,0.04321999,0.14149,5.0,-0.28776878
INTERFERENCE,Record_ID#,0.1485,0.1476136,0.12512,0.14171,5.0,0.02977245
SOr,INTERFERENCE,0.1485,0.14743872,0.12946999,0.14517,5.0,0.032577116
PA_PH,PA_1B,0.14849,0.13862953,0.04552,0.14334,5.0,-0.09929993
G_PH,PA_1B,0.14849,0.13864356,0.05145,0.14334,5.0,-0.0992292
FB%,G_1B,0.14847,0.11414635,0.022840008,0.14153,5.0,0.18526642
D_PMLVr,PA_RF,0.14847,0.1430451,0.038779996,0.13957,5.0,0.07365397
D_PMLVr,G_RF,0.14847,0.14490265,0.056500003,0.13957,5.0,0.059727337
UBBr,LD,0.14844,0.14766192,0.01748,0.13997,5.0,-0.027894063
END_GAMER,PA_DH,0.14842,0.13414973,0.040580004,0.14038,5.0,-0.11945825
END_GAMER,G_DH,0.14842,0.13389364,0.04325001,0.14038,5.0,-0.12052535
OBI%,PA_DH,0.14838,0.13299306,0.030199997,0.14356,5.0,0.12404409
D_BPF,PA_C,0.14835,0.14787625,0.0426,0.14047,5.0,0.02176591
D_BPF,G_C,0.14835,0.14770599,0.049879998,0.14047,5.0,0.025377456
D_RPMLVr,G_1B,0.14834,0.12060455,0.033940002,0.13929,5.0,0.16653964
PA_RF,GB,0.14833,0.10545079,0.019209996,0.14041,5.0,0.20707297
G_RF,GB,0.14833,0.11345932,0.021129996,0.14041,5.0,0.18673693
CS,G_1B,0.14827,0.13159157,0.058819994,0.14516,5.0,-0.12914498
PA_ROB,POS,0.14827,0.14750846,0.038269997,0.14155,5.0,-0.02759588
B2R,G_3B,0.14822,0.1382306,0.033650003,0.13902,5.0,0.09994693
NSOR,PA_C,0.1482,0.14432858,0.046730004,0.13881,5.0,0.062220786
NSOR,G_C,0.1482,0.14434116,0.060220003,0.13881,5.0,0.062119685
PA_DH,TOB,0.14816,0.13974479,0.025150001,0.14215,5.0,0.0917344
R3_BI,G_RF,0.14815,0.12401322,0.078779995,0.14365,5.0,0.15536015
PA_PH,POP,0.14808,0.0639998,0.015470013,0.14379,5.0,-0.28996587
D_BPF,INTERFERENCE,0.14803,0.14774716,0.13956,0.14303,5.0,-0.016817637
PA_DH,1B,0.148,0.14799921,0.046559997,0.14344,5.0,8.8493054E-4
G_PR,H,0.14796,0.06521106,0.03320001,0.14188,5.0,-0.28766116
SHR,HBP,0.14796,0.13290791,0.10338001,0.14202,5.0,-0.12268698
SFR,SH,0.14784,0.14591895,0.09537999,0.13897,5.0,-0.043829676
TBP,INTERFERENCE,0.14783,0.14764239,0.13811,0.14414,5.0,-0.013696692
NSOR,INTERFERENCE,0.14783,0.14591178,0.13821,0.13658,5.0,-0.043797374
RBIR,INTERFERENCE,0.14783,0.14743482,0.13486,0.14414,5.0,0.019879237
END_GAMER,INTERFERENCE,0.14783,0.1435149,0.1312,0.14559,5.0,0.06568942
TBP,PA_1B,0.14779,0.102501094,0.016629994,0.14114,5.0,0.2128119
SB,SO/BB,0.14779,0.12855163,0.06345,0.14211,5.0,-0.13870245
G_C,UBB,0.14774,0.13976634,0.035669997,0.14595,5.0,-0.08929544
PA_1B,SF,0.14769,0.044516206,0.046739995,0.14503,5.0,0.32120678
PA_SS,2B,0.14768,0.124689355,0.05787,0.14174,5.0,0.15162665
D_BPF,G_PR,0.14767,0.1454708,0.09424,0.13926,5.0,0.046895616
PA_DH,OUT,0.14765,0.14319897,0.030500002,0.14279,5.0,0.06671613
CS,PA_1B,0.14761,0.13266525,0.07027999,0.14155,5.0,-0.1222487
G_SS,LD,0.14759,0.102280684,0.035669997,0.14405,5.0,0.21285984
LD%,RBIR,0.14752,0.13025667,0.014260009,0.13906,5.0,0.13139
PA_LF,UBB,0.1475,0.11472106,0.010190003,0.14216,5.0,0.18104954
SB%,SALARY,0.14749,0.12629454,0.030919991,0.13922,5.0,0.14558658
OBI,G_1B,0.14747,0.020010442,0.02188,0.14395,5.0,0.35701478
B1R,PA_LF,0.14742,0.14593834,0.039,0.14086,5.0,-0.038492355
D_EqA,FC,0.14742,0.13169491,0.11365001,0.14147,5.0,0.12539971
G_DH,OUT,0.14737,0.14484315,0.027439997,0.13826,5.0,0.050267726
FB%,AVG,0.14728,0.14559986,0.03397999,0.13998,5.0,0.040989373
OUTR,G_CF,0.14723,0.14610012,0.037589997,0.13993,5.0,-0.03361361
R3BI%,DP%,0.1472,0.14598563,0.01721,0.13972,5.0,0.03484778
OBI,G_C,0.14717,0.14637326,0.059169997,0.14717,4.807355,-0.028226813
STRIKES,SH,0.14711,0.14624569,0.094050005,0.13973,5.0,0.029399302
PA_DH,PA_1B,0.14709,0.14661406,0.01608,0.14115,5.0,-0.021816188
G_DH,PA_1B,0.14709,0.1463802,0.01748,0.14034,5.0,-0.026642038
G_LF,BALLS,0.14708,0.12881903,0.024899997,0.14167,5.0,0.13513318
SB%,PA_1B,0.14703,0.14678566,0.02911,0.13979,5.0,-0.015631163
G_1B,SF,0.14701,0.050249755,0.046909995,0.1429,5.0,0.31106308
D_VORPr,G_CF,0.14696,0.13895658,0.032670006,0.13888,5.0,0.08946184
PA_DH,H,0.14695,0.14441913,0.025030002,0.13946,5.0,0.05030784
G_DH,H,0.14695,0.14582744,0.043240003,0.13946,5.0,0.033504713
G_CF,PA,0.14693,0.11466168,0.02871,0.13834,5.0,0.17963383
R3BI%,GB%,0.14688,0.14529032,0.01881,0.13817,5.0,0.039870832
D_ISO,ROE,0.14687,0.107316226,0.051760003,0.14007,5.0,0.1988813
D_MLVr,PA_1B,0.14685,0.08870362,0.027570002,0.14153,5.0,0.24113561
BBr,PA_LF,0.1468,0.13973314,0.022379994,0.13896,5.0,0.08406463
OBP,PA_3B,0.14677,0.13885942,0.020789996,0.13933,5.0,0.08894143
D_ISO,PA_C,0.14676,0.14385988,0.025360003,0.13974,5.0,-0.053852737
D_ISO,G_C,0.14676,0.14246568,0.048530005,0.13974,5.0,-0.06553106
PA_SS,ROE,0.14675,0.093161166,0.052270003,0.14082,5.0,0.23149264
G_CF,AB,0.14672,0.114657566,0.0257,0.13831,5.0,0.17905988
G_PR,PA_SS,0.14669,0.14605826,0.064389996,0.14167,5.0,-0.025134446
ABR,FB,0.14668,0.1463147,0.017800003,0.1392,5.0,-0.019113006
R1_BI,PA_2B,0.14668,0.1464724,0.06613,0.14128,5.0,-0.014408516
SHR,PA_RF,0.14666,0.12663,0.010670006,0.13795,5.0,-0.1415274
SHR,G_RF,0.14666,0.12891455,0.06433,0.13795,5.0,-0.13321206
D_VORPr,PA_CF,0.14666,0.13463923,0.01958,0.13858,5.0,0.10963925
R3_BI,POP%,0.14666,0.124654755,0.058300003,0.13988,5.0,-0.14834164
D_PMLV,PA_LF,0.14664,0.1207137,0.014799997,0.1404,5.0,0.16101645
PA_1B,HBP,0.14663,0.12460213,0.051870003,0.14109,5.0,0.1484179
G_RF,H,0.14658,0.101318166,0.042209998,0.14196,5.0,0.21274829
PA_C,DP,0.14656,0.14475861,0.067839995,0.14316,5.0,0.04244271
POP%,1B,0.14655,0.085994385,0.01128,0.14152,5.0,-0.2460805
R2BI%,SH,0.14654,0.11868392,0.09858,0.13972,5.0,-0.16690142
PA_DH,SF,0.14652,0.14377232,0.065060005,0.14055,5.0,0.05241833
R,G_RF,0.1465,0.10340724,0.064109996,0.14298,5.0,0.20758797
FB%,G_2B,0.14648,0.1452216,0.02254,0.14236,5.0,-0.035473753
SO/BB,BK,0.14646,0.13477604,0.12645,0.1375,5.0,-0.108092345
PA_1B,BK,0.14645,0.13308738,0.12904,0.14264,5.0,0.11559678
GB%,PA_3B,0.14645,0.104592845,0.020469993,0.13702,5.0,-0.2045902
SB,PA_3B,0.14642,0.14368036,0.033320002,0.14078,5.0,-0.05234162
UBBr,DP,0.1464,0.14426096,0.06751,0.13852,5.0,-0.046249874
G_RF,G,0.14639,0.09680165,0.036479995,0.14058,5.0,0.22268443
D_EqR,INTERFERENCE,0.14638,0.14445357,0.13461001,0.1416,5.0,0.043891188
RUNR,G_LF,0.14634,0.11814627,0.016969997,0.13791,5.0,0.16790989
D_PMLVr,G_1B,0.14632,0.13626738,0.031379998,0.13947,5.0,0.10026274
PA_ROB,G_DH,0.14628,0.13862075,0.025520004,0.13853,5.0,0.08751716
PICKOFF,G_SS,0.14624,0.12804642,0.090739995,0.13883,5.0,0.13488355
POP%,LD,0.14614,0.10932666,0.020130001,0.14143,5.0,-0.191868
G_DH,SIT_DP,0.14613,0.13685454,0.028739996,0.13957,5.0,0.09630918
G_RF,BB,0.14612,0.10848829,0.027550004,0.1402,5.0,0.19398893
R3_BI,G_C,0.14611,0.1460167,0.07734,0.14395,5.0,-0.009658728
DP%,POS,0.1461,0.11246468,0.08697,0.14014,5.0,-0.18339935
LD%,HR,0.1461,0.1320993,0.050010003,0.13985,5.0,0.11832457
SB,POP%,0.14607,0.13699512,0.03925,0.13825,5.0,-0.09526214
R2_BI,PA_LF,0.14605,0.11311079,0.06485,0.14206,5.0,0.18149164
G_RF,UBB,0.14601,0.104775,0.023759998,0.14009,5.0,0.20306402
SB%,UBB,0.14601,0.081719935,0.011640005,0.14118,5.0,0.25355485
G_C,WP,0.14599,0.14577833,0.07542,0.1423,5.0,0.014548988
ABR,PA_2B,0.14598,0.14081798,0.040909998,0.13681,5.0,0.07184715
PA_3B,SO,0.14593,0.122234434,0.038259998,0.1403,5.0,0.15393367
R2BI%,END_GAMER,0.14593,0.12129732,0.014839999,0.13956,5.0,-0.15694803
HBP,SALARY,0.14591,0.12904443,0.09641999,0.1383,5.0,0.12986748
SB%,OBP,0.1459,0.056249358,0.016480006,0.13947,5.0,0.29941717
R3_BI,PA_2B,0.1459,0.12186187,0.052589998,0.14172,5.0,0.15504234
D_VORPr,LEADOFFR,0.1458,0.14342387,0.015419997,0.13755,5.0,0.04874557
ROOKIE,Record_ID#,0.14575,0.14422515,0.13707,0.14575,4.9068904,0.039049294
BBr,ROOKIE,0.14575,0.14482519,0.14189,0.14575,4.9068904,-0.0304108
ABR,ROOKIE,0.14575,0.14148507,0.13955,0.14575,4.9068904,0.065306485
HITR,ROOKIE,0.14575,0.14574988,0.14256,0.14575,4.9068904,3.3790703E-4
NSOR,ROOKIE,0.14575,0.14437649,0.138,0.14575,4.9068904,-0.037060983
RBIR,ROOKIE,0.14575,0.14427376,0.13734,0.14575,4.9068904,-0.038421813
LEADOFFR,ROOKIE,0.14575,0.14459315,0.13471,0.14575,4.9068904,-0.034012504
D_RPMLVr,ROOKIE,0.14575,0.14281553,0.13707,0.14575,4.9068904,-0.05417079
D_RPMLV,ROOKIE,0.14575,0.14498836,0.14203,0.14575,4.9068904,-0.027597826
